Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,Churn
21.0,1,9.0,1,1,1,2,2,56.29,512.85,1,1,1,0,0
31.0,1,32.0,1,1,1,1,3,111.88,3572.67,1,1,1,0,0
43.65553060078607,1,33.0,0,1,1,0,3,69.99,2312.44,1,0,1,0,0
51.0,1,67.0,0,1,1,0,1,92.66,6215.7,1,1,1,0,0
28.0,1,30.0,1,1,1,2,0,46.92,1419.31,0,0,0,1,0
58.0,0,29.0,1,1,1,1,1,22.5,648.97,1,0,0,0,0
20.0,0,3.0,1,1,0,0,2,77.84,236.63,0,1,1,1,1
45.0,0,57.0,1,1,0,0,0,103.5,5902.93,0,1,1,1,0
46.0,1,30.0,1,0,1,0,2,119.03,3583.62,0,1,1,0,0
26.0,0,9.0,1,1,1,2,2,104.66,949.78,1,1,1,1,1
20.0,1,26.0,0,1,0,0,0,75.4,1973.43,1,0,0,1,0
42.0,1,2.0,0,1,0,0,2,80.87,145.09,0,1,0,1,1
51.0,1,62.0,1,1,0,0,3,102.42,6343.4,0,1,1,0,0
29.0,1,3.0,0,1,1,2,1,21.98,76.26,0,1,1,0,0
59.0,0,46.0,0,1,0,1,2,115.16,5303.17,1,0,0,0,0
26.0,1,68.0,1,1,1,1,2,73.12,4970.91,0,1,1,0,0
32.0,0,25.0,1,1,0,0,0,115.21,2875.51,0,0,0,0,0
57.0,1,51.0,1,1,1,0,1,96.45,4926.84,1,0,0,0,0
42.0,0,13.0,0,0,1,2,0,35.23,438.19,0,1,0,1,0
22.0,0,44.0,0,1,1,2,3,36.53,1615.24,1,1,1,0,0
28.0,0,35.0,1,1,1,2,2,55.36,1938.51,1,0,1,1,0
51.0,0,55.0,1,1,1,2,2,46.4,2547.11,0,0,0,1,0
41.0,0,9.0,1,1,0,2,0,63.93,580.39,1,1,1,0,0
32.0,0,2.0,1,1,0,1,2,80.39,156.92,0,0,1,0,1
55.0,1,61.0,1,1,1,2,1,63.66,3883.55,1,1,0,0,0
43.65553060078607,0,41.0,1,0,1,1,3,25.64,1050.78,1,1,0,1,0
22.0,1,44.0,0,0,1,0,3,117.56,5180.09,1,0,0,1,0
65.0,0,64.0,1,1,0,0,0,62.51,4002.23,0,1,1,1,0
43.0,1,31.0,1,0,1,2,0,105.11,3239.32,1,0,0,0,0
35.0,0,47.0,1,1,1,0,0,27.4,1273.88,1,0,1,0,0
23.0,0,2.0,1,0,1,2,1,101.01,191.18,0,0,1,0,1
54.0,1,69.0,0,1,0,0,1,37.34,2581.03,1,1,0,0,0
65.0,0,58.0,1,1,1,0,1,87.94,5106.09,1,1,1,0,0
30.0,0,44.0,1,1,1,0,1,86.18,3808.62,1,1,1,1,0
45.0,0,56.0,0,1,0,0,2,110.98,6204.74,1,1,1,0,0
22.0,1,43.0,0,0,0,0,2,52.07,2252.1,1,1,0,0,0
30.0,0,34.0,1,0,0,0,2,30.9,1031.22,1,0,0,0,0
34.0,1,30.0,1,1,1,2,2,106.46,3193.98,1,1,0,1,0
67.0,0,71.0,0,0,1,0,2,53.16,3776.81,0,0,0,0,0
57.0,0,70.0,1,0,0,0,2,43.25,3029.92,1,0,0,1,0
62.0,1,55.0,0,1,0,0,3,68.62,3771.0,0,0,0,0,0
49.0,0,67.0,1,1,1,1,2,34.61,2320.05,0,0,1,0,0
46.0,0,13.0,1,1,1,1,1,49.7,633.75,1,1,1,1,0
68.0,1,3.0,0,1,1,1,1,58.53,184.24,0,1,0,1,0
20.0,0,26.0,1,1,1,0,2,47.73,1243.48,1,0,1,0,0
57.0,1,57.0,0,1,0,0,2,65.03,3710.33,1,0,1,0,0
51.0,1,24.0,1,1,0,1,1,58.47,1400.49,1,1,0,0,0
57.0,1,53.0,0,1,1,2,1,97.46,5162.1,0,0,0,0,0
44.0,0,70.0,1,0,1,0,1,111.84,2132.26,1,0,0,0,0
30.0,1,43.0,0,1,0,0,1,30.09,1309.77,1,1,0,1,0
62.0,1,60.0,1,1,1,0,1,102.33,6125.86,1,1,0,0,0
50.0,0,58.0,1,1,0,0,3,113.18,6550.0,0,0,0,0,0
23.0,1,49.0,0,1,0,1,2,88.66,4347.0,1,1,1,1,0
41.0,0,42.0,1,1,0,0,0,119.64,5021.56,1,1,0,1,0
36.0,0,66.0,0,1,1,0,2,53.5,3532.24,1,1,1,1,0
33.0,0,11.0,1,1,1,0,1,103.03,1133.09,0,0,1,1,1
57.0,0,18.0,0,1,1,2,3,87.37,1578.88,1,0,0,0,0
45.0,1,52.0,1,1,1,2,0,52.34,2718.82,1,1,1,1,0
50.0,1,46.0,1,1,1,2,2,90.47,4149.54,0,1,1,0,0
65.0,1,44.0,1,1,0,0,3,70.96,3114.34,1,1,0,0,0
58.0,1,22.0,1,1,0,1,3,38.9,854.2,0,1,1,1,0
30.0,1,53.0,1,1,0,0,1,37.39,1969.12,0,1,0,1,0
60.0,0,59.0,1,1,1,0,2,91.34,5388.69,0,1,1,0,0
62.0,1,30.0,1,0,0,0,1,91.19,2736.31,1,1,1,1,0
42.0,1,8.0,1,1,0,0,1,73.08,581.06,1,0,0,1,1
43.65553060078607,1,57.0,0,0,1,0,0,70.14,4000.07,1,1,0,1,0
53.0,0,20.0,1,0,0,2,0,38.0,743.86,0,1,0,1,0
44.0,0,25.0,1,1,1,0,0,62.93,1563.72,0,1,0,1,0
55.0,1,19.0,1,1,1,0,2,107.14,2024.23,1,0,0,1,0
24.0,0,5.0,1,1,1,0,2,105.47,536.15,0,1,0,0,1
22.0,1,27.0,0,1,0,0,1,86.09,2347.49,0,0,1,1,0
60.0,1,40.0,1,1,0,0,0,119.74,4780.79,1,0,1,0,0
62.0,0,26.0,0,1,1,0,2,109.32,2839.97,1,0,1,1,0
68.0,0,27.0,0,1,1,0,0,34.52,925.11,1,0,1,1,0
48.0,1,62.0,0,1,1,0,3,59.91,3716.63,1,1,1,0,0
40.0,1,50.0,1,0,1,0,2,33.19,1653.42,0,1,1,1,0
59.0,0,42.0,0,1,1,0,3,66.61,2800.45,0,0,0,1,0
27.0,1,29.0,0,0,1,0,2,97.64,2838.21,1,1,0,0,0
49.0,0,39.0,1,0,1,0,2,35.58,1375.38,1,1,1,1,0
60.0,1,60.0,0,0,0,0,3,108.04,6485.12,1,0,0,0,0
47.0,0,41.0,0,0,1,2,3,76.91,3135.37,0,0,0,1,0
56.0,1,33.0,0,1,0,0,2,94.89,3128.8,0,0,1,1,0
48.0,1,16.0,1,1,1,0,3,24.52,389.08,0,0,0,1,0
35.0,0,23.0,1,1,1,2,2,29.38,673.45,0,0,1,0,0
53.0,1,7.0,0,1,1,2,2,82.09,571.51,1,0,0,0,1
19.0,1,26.0,1,0,1,2,2,103.82,2694.37,1,1,1,0,0
31.0,0,12.0,1,0,1,1,2,107.39,1286.02,0,0,0,0,0
30.0,1,5.0,1,1,0,0,2,88.84,446.58,1,1,0,0,1
46.0,1,69.0,1,1,0,0,1,40.09,2768.87,0,0,0,0,0
29.0,1,49.0,1,1,1,1,3,39.5,1936.65,1,1,0,0,0
56.0,0,26.0,1,1,1,2,2,108.14,2805.9,0,1,0,0,0
19.0,0,5.0,0,1,0,1,2,31.32,167.4,0,0,1,1,0
49.0,0,22.0,0,1,1,2,2,88.61,1964.67,0,1,0,0,0
30.0,1,13.0,1,0,0,0,0,73.35,940.67,0,0,0,0,0
63.0,1,28.0,0,1,0,0,2,62.14,1741.56,1,0,0,1,0
44.0,1,33.0,1,0,0,2,2,64.03,2108.31,0,0,0,0,0
66.0,1,23.0,1,1,1,1,3,114.52,2643.22,1,1,1,0,0
58.0,0,18.0,1,0,1,2,3,106.14,1910.39,0,1,1,1,0
34.0,1,30.0,1,1,1,1,2,106.5,3195.53,1,0,0,0,0
57.0,1,26.0,1,0,0,0,0,60.66,1582.11,0,1,1,0,0
48.0,1,16.0,0,1,0,0,2,30.7,488.22,1,1,1,0,0
51.0,0,39.0,1,1,0,2,2,119.78,4688.19,1,1,0,1,0
41.0,1,33.0,1,1,0,0,0,34.53,1144.59,1,0,1,1,0
62.0,1,26.0,1,0,0,0,0,71.56,1869.88,0,0,1,1,0
52.0,1,48.0,1,1,0,0,0,46.46,2227.87,1,1,0,1,0
65.0,1,65.0,1,1,0,0,2,71.07,4618.32,1,0,1,0,0
23.0,1,38.0,1,1,0,0,3,50.49,1926.74,1,0,1,0,0
36.0,0,2.0,1,1,1,1,2,109.69,226.49,1,0,1,0,1
47.0,1,6.0,1,0,1,0,0,116.83,688.49,1,1,0,1,1
24.0,1,46.0,1,1,0,0,3,61.01,2807.74,0,0,0,1,0
27.0,1,50.0,1,1,1,2,2,27.02,1355.74,1,1,1,0,0
58.0,1,38.0,1,0,1,0,0,86.33,3279.24,0,0,1,0,0
49.0,1,18.0,0,0,0,2,0,57.66,1041.67,1,0,0,0,0
51.0,1,27.0,1,0,0,0,2,118.6,3201.32,1,0,1,0,0
45.0,1,41.0,1,1,0,2,1,28.94,1164.07,0,1,0,0,0
32.0,1,17.0,1,1,1,0,1,31.91,529.36,1,0,0,1,0
47.0,1,62.0,1,1,0,0,2,89.94,5586.03,1,1,1,0,0
54.0,1,29.0,0,0,1,2,1,95.86,2777.5,1,1,0,1,0
46.0,0,58.0,0,1,0,1,3,67.11,3894.28,1,0,1,0,0
39.0,0,70.0,0,1,1,0,0,47.73,3341.06,0,0,1,0,0
21.0,0,22.0,0,1,0,2,1,50.98,1113.31,0,1,1,0,0
37.0,0,6.0,1,1,0,0,3,53.8,318.13,0,1,0,1,0
49.0,1,26.0,1,0,1,2,2,42.53,1109.07,1,1,1,0,0
53.0,0,39.0,1,1,0,0,1,105.06,4101.65,1,0,1,1,0
43.65553060078607,0,12.0,1,1,0,0,2,26.51,340.0,1,0,1,1,0
43.65553060078607,1,14.0,0,0,1,0,2,69.59,845.44,0,0,0,0,0
44.0,0,22.0,0,1,1,0,2,94.76,2101.43,1,1,1,0,0
34.0,0,51.0,0,1,1,0,1,20.38,1030.78,1,0,1,0,0
29.0,1,23.0,1,0,1,0,1,107.8,2484.29,0,0,0,0,0
39.0,1,48.0,1,0,0,0,2,90.63,4352.02,1,0,0,1,0
34.0,1,71.0,0,1,0,0,1,27.34,1939.88,0,0,0,1,0
27.0,0,50.0,1,1,1,0,2,109.5,5474.94,1,0,1,1,0
18.0,0,13.0,0,1,1,2,1,68.73,887.26,0,0,0,0,0
39.0,1,10.0,1,0,1,0,3,85.22,861.24,1,0,0,1,1
43.0,1,55.0,1,0,1,1,2,108.2,5942.57,0,1,1,0,0
35.0,0,9.0,1,1,1,2,2,108.12,976.26,1,0,0,0,1
67.0,1,52.0,1,1,1,1,2,60.87,3172.8,1,0,0,0,0
31.0,0,2.0,1,1,1,2,2,43.77,101.38,1,0,0,0,0
64.0,1,25.0,0,1,0,0,0,45.74,1153.22,0,1,0,1,0
46.0,1,13.0,1,1,0,0,2,96.59,1261.39,0,1,0,0,0
29.0,0,51.0,1,0,1,0,1,112.94,5753.56,1,0,1,0,0
53.0,1,58.0,1,1,0,0,0,27.22,1570.9,0,0,0,0,0
52.0,1,34.0,1,1,0,2,0,21.5,719.61,0,0,1,1,0
69.0,1,35.0,1,1,0,0,2,102.29,3567.81,1,1,0,1,0
29.0,0,3.0,1,1,1,0,1,58.66,175.97,1,1,1,0,0
24.0,1,59.0,0,1,0,1,0,47.64,2803.49,0,1,1,1,0
46.0,1,70.0,1,1,0,0,2,38.84,2730.79,1,1,0,0,0
28.0,1,48.0,0,1,1,0,1,54.65,2617.41,1,1,0,1,0
50.0,1,64.0,0,1,1,0,2,117.15,2132.26,1,0,0,0,0
23.0,1,19.0,1,1,0,2,2,117.71,2233.84,1,0,0,0,0
64.0,1,67.0,1,0,0,2,1,53.15,3547.01,0,1,1,0,0
32.0,0,5.0,0,1,0,0,1,116.37,592.74,1,0,0,0,1
49.0,0,67.0,1,1,0,0,3,49.99,3356.28,1,0,0,0,0
68.0,1,11.0,1,0,0,0,2,105.45,1168.06,1,0,0,0,1
28.0,0,68.0,0,1,1,0,0,41.2,2807.55,1,0,0,0,0
40.0,0,69.0,1,0,1,1,2,102.65,7075.26,1,1,1,1,0
43.0,1,1.0,1,1,0,0,2,55.37,47.97,0,1,0,1,0
51.0,0,63.0,1,0,1,0,3,39.57,2497.43,1,1,0,1,0
63.0,0,29.0,1,0,1,2,2,113.48,3306.35,0,0,1,1,0
51.0,0,12.0,1,0,0,2,3,41.42,500.9,1,0,0,0,0
46.0,0,41.0,1,1,0,1,1,119.18,4896.16,1,1,1,0,0
21.0,0,2.0,1,1,1,0,1,30.86,56.46,1,0,0,0,0
34.0,0,37.0,1,1,1,0,1,21.0,787.98,0,1,0,1,0
52.0,0,45.0,0,1,1,0,1,107.08,4814.41,0,0,1,1,0
30.0,0,48.0,1,0,1,1,2,78.66,3778.08,1,1,1,0,0
58.0,1,24.0,1,1,0,0,1,62.16,1488.18,1,1,0,0,0
56.0,1,22.0,0,1,1,2,1,28.2,629.29,0,1,0,0,0
32.0,0,11.0,1,1,0,2,1,77.49,861.42,1,1,0,0,1
46.0,0,58.0,1,1,0,0,0,59.37,3428.69,0,0,1,0,0
46.0,1,46.0,0,0,0,0,2,68.36,3157.81,1,1,1,0,0
28.0,0,29.0,1,0,1,1,2,83.04,2431.92,0,0,0,0,0
69.0,0,35.0,1,1,1,2,2,83.99,2936.1,0,1,1,0,0
49.0,1,15.0,1,1,1,2,1,116.06,1739.63,1,1,0,1,0
19.0,1,60.0,1,1,1,0,2,69.59,5142.99,0,0,1,0,0
64.0,1,42.0,1,1,0,0,1,53.94,2266.15,1,0,0,0,0
31.0,0,43.0,1,0,1,1,3,52.96,2277.24,1,1,1,1,0
37.0,0,49.0,1,0,0,1,0,67.72,3337.25,1,0,0,1,0
39.0,1,64.0,0,1,1,0,2,45.93,2925.98,1,0,0,0,0
28.0,1,32.0,1,1,1,0,2,57.64,1836.59,1,1,0,0,0
44.0,0,64.0,0,1,0,1,3,104.21,6673.62,0,0,1,0,0
20.0,1,2.0,1,1,1,0,0,105.98,195.76,0,1,1,1,1
34.0,0,24.0,1,1,1,2,2,82.78,1982.99,1,1,1,0,0
61.0,0,66.0,1,1,1,0,0,78.28,5162.66,0,0,0,1,0
45.0,1,38.0,1,1,1,1,2,62.71,2392.6,1,1,0,0,0
46.0,1,31.0,0,1,0,1,1,83.59,2598.22,0,1,0,0,0
38.0,0,26.0,0,1,1,0,2,100.61,2599.03,1,1,1,0,0
64.0,1,29.0,0,0,1,1,0,93.78,2712.69,0,0,0,1,0
43.65553060078607,1,67.0,1,0,1,1,2,23.55,1570.95,0,0,1,1,0
54.0,1,25.0,1,1,0,2,0,93.11,2325.58,0,1,1,1,0
43.65553060078607,1,48.0,0,1,1,0,3,91.99,4404.54,1,0,0,0,0
23.0,0,65.0,1,1,1,1,0,29.9,1948.02,1,1,1,1,0
36.0,0,53.0,1,1,1,1,1,35.02,1849.12,1,0,0,1,0
22.0,0,67.0,1,1,1,0,2,98.79,6624.82,1,0,0,0,0
20.0,0,18.0,1,0,1,2,2,75.9,1366.17,1,0,0,0,0
18.0,1,9.0,1,1,1,0,0,102.16,909.71,0,0,0,1,1
55.0,1,38.0,0,1,1,0,0,38.47,1475.74,0,0,1,1,0
32.0,0,21.0,1,1,1,0,2,23.06,498.44,1,1,0,0,0
51.0,0,65.0,1,0,1,0,3,36.19,2355.25,1,0,1,0,0
52.0,1,21.0,1,0,0,2,2,65.26,1368.07,0,1,1,0,0
66.0,0,27.0,1,1,0,1,2,72.33,1942.35,0,1,0,1,0
42.0,0,70.0,0,1,1,0,3,105.77,7414.61,1,1,0,0,0
41.0,1,44.0,1,1,1,2,1,91.62,4039.51,1,1,1,0,0
29.0,0,28.0,1,1,0,0,3,119.04,3324.98,0,0,1,0,0
35.0,1,45.0,1,1,0,0,3,69.59,1247.28,0,0,0,1,0
32.0,1,17.0,1,1,1,0,1,33.02,565.91,1,1,1,1,0
61.0,0,40.0,1,1,0,0,2,28.44,1125.85,0,1,0,0,0
33.0,1,3.0,1,1,1,0,0,73.85,215.29,0,1,1,0,1
44.0,0,66.0,1,1,1,1,1,46.69,3071.13,1,0,1,0,0
25.0,1,46.0,1,0,0,0,2,88.36,4054.48,0,1,0,1,0
63.0,0,30.0,1,1,0,0,2,33.27,990.9,1,1,0,0,0
42.0,0,69.0,0,1,0,0,1,30.32,2101.14,0,0,0,1,0
34.0,0,9.0,0,1,1,0,1,66.02,576.63,0,0,0,1,0
46.0,1,11.0,0,1,1,2,2,57.59,637.82,1,1,1,0,0
25.0,1,69.0,1,1,0,0,2,102.92,7104.06,0,1,0,1,0
32.0,0,66.0,1,1,1,2,2,103.76,6857.84,0,0,1,1,0
44.0,1,31.0,1,1,1,0,2,31.74,986.51,0,1,0,0,0
63.0,0,33.0,1,1,1,1,3,101.23,3336.8,1,1,0,1,0
67.0,0,39.0,0,1,1,0,0,76.42,2972.23,1,0,1,0,0
69.0,1,46.0,0,1,1,2,1,70.36,3246.46,0,0,1,0,0
24.0,0,37.0,0,0,0,0,2,29.48,1095.73,0,1,0,0,0
20.0,1,60.0,1,1,0,0,1,93.96,5632.67,0,1,1,0,0
46.0,0,31.0,0,1,1,2,2,25.96,813.85,1,1,0,0,0
61.0,1,11.0,0,1,0,2,2,47.77,521.01,1,0,1,1,0
41.0,0,2.0,1,0,1,0,3,29.54,59.07,1,1,1,0,0
43.65553060078607,0,27.0,1,1,0,2,2,73.08,1967.12,0,0,1,0,0
37.0,1,2.0,0,0,1,1,2,84.52,174.38,0,0,1,1,1
63.0,0,21.0,1,0,0,0,1,109.09,2280.95,0,0,0,0,0
32.0,0,58.0,1,1,0,0,2,93.39,5413.63,1,0,0,1,0
42.0,1,5.0,1,1,1,0,0,116.11,574.0,1,1,0,1,1
47.0,0,52.0,1,1,1,0,2,96.09,4999.32,0,1,1,1,0
43.65553060078607,1,45.0,0,0,0,1,2,49.81,2245.33,0,1,0,1,0
24.0,0,20.0,1,1,1,0,2,74.76,1484.16,0,0,1,0,0
34.0,1,61.0,1,1,0,0,1,65.79,4017.25,1,0,0,0,0
61.0,0,38.0,0,1,0,2,3,76.6,2896.03,1,0,1,0,0
37.0,0,20.0,1,1,1,0,0,77.21,1566.12,1,1,0,0,0
53.0,0,25.0,1,1,0,2,1,90.21,2250.14,0,0,0,0,0
26.0,1,2.0,1,1,0,2,0,28.3,67.09,1,0,1,0,0
55.0,1,32.0,0,1,0,2,2,94.67,3031.45,0,0,1,0,0
65.0,1,26.0,1,1,1,2,0,34.37,896.04,0,0,0,1,0
39.0,1,70.0,0,1,1,0,3,22.62,1571.74,1,0,1,0,0
19.0,0,41.0,1,0,1,0,0,71.89,2955.92,1,0,0,0,0
41.0,0,67.0,0,1,0,0,3,78.15,5236.54,0,1,0,0,0
25.0,1,1.0,0,0,0,0,2,23.49,28.19,1,1,0,0,0
28.0,1,51.0,1,1,0,1,3,71.54,3647.63,1,1,0,0,0
30.0,1,5.0,1,1,1,0,3,73.46,368.6,0,1,1,0,1
43.65553060078607,0,13.0,1,0,1,2,3,25.25,319.38,0,0,1,0,0
25.0,1,19.0,1,1,0,2,1,91.16,1730.51,0,0,1,0,0
38.0,1,12.0,0,0,0,0,1,41.03,488.16,1,0,0,1,0
35.0,0,48.0,1,0,0,0,3,99.45,4766.54,0,1,0,1,0
47.0,0,25.0,1,1,0,0,3,51.08,1278.35,1,1,0,0,0
35.0,1,57.0,0,1,0,2,3,67.79,3867.66,1,1,0,1,0
63.0,0,35.0,1,1,0,1,3,109.19,3824.16,1,1,0,1,0
64.0,1,5.0,0,1,0,0,1,100.62,502.08,1,0,0,0,1
48.0,0,22.0,1,1,1,0,0,98.19,2164.29,0,1,1,0,0
55.0,1,57.0,1,1,0,0,2,36.04,2056.7,0,1,0,0,0
49.0,1,47.0,1,1,0,2,3,24.81,1167.05,0,1,0,0,0
28.0,1,54.0,1,1,1,0,0,80.58,4352.98,0,0,1,0,0
62.0,1,3.0,1,0,1,0,0,61.07,195.04,1,0,1,0,0
42.0,0,53.0,0,0,1,2,3,110.91,5866.18,1,1,1,0,0
43.65553060078607,0,31.0,1,1,1,2,2,54.96,1700.57,0,0,0,0,0
55.0,0,69.0,0,0,1,2,2,61.05,4215.83,0,0,0,1,0
58.0,0,33.0,1,1,1,0,2,72.6,2379.97,1,1,1,0,0
25.0,1,50.0,1,1,1,1,3,99.64,4995.83,1,1,0,0,0
28.0,1,16.0,1,1,1,0,2,46.83,751.83,1,1,1,1,0
39.0,0,39.0,1,1,0,0,1,114.18,4462.59,1,1,0,0,0
68.0,0,46.0,1,1,1,0,2,73.99,3414.74,1,0,0,0,0
41.0,0,47.0,1,0,1,0,1,104.1,4896.82,1,1,0,1,0
58.0,0,44.0,0,0,1,0,2,72.56,3170.31,1,1,1,0,0
34.0,0,9.0,1,1,1,2,2,97.2,876.28,1,1,0,1,1
43.65553060078607,1,50.0,0,0,1,0,3,25.14,1259.12,1,1,1,1,0
63.0,1,60.0,1,1,0,2,2,99.92,5984.33,0,0,0,0,0
49.0,1,15.0,0,1,0,0,1,72.4,1068.1,0,1,0,0,0
32.0,0,36.0,1,0,1,0,2,64.94,2342.46,0,1,0,1,0
33.0,0,63.0,0,1,0,1,2,31.16,1950.59,0,0,0,0,0
43.65553060078607,0,69.0,0,1,1,1,1,94.16,6517.65,0,1,0,1,0
45.0,0,41.0,1,1,0,0,2,33.12,1360.55,1,1,0,1,0
37.0,1,24.0,0,1,0,2,2,39.23,955.04,1,1,1,1,0
50.0,1,49.0,1,1,1,0,2,32.64,1599.67,0,1,1,1,0
27.0,0,18.0,0,1,0,2,3,20.66,379.4,0,1,0,1,0
57.0,1,7.0,1,1,0,0,2,86.19,603.86,1,1,1,0,1
49.0,1,4.0,1,1,0,2,3,47.08,198.38,0,1,0,1,0
67.0,0,69.0,1,1,0,0,1,34.95,2391.17,1,0,0,1,0
50.0,0,60.0,0,1,0,2,1,52.0,3128.88,1,1,0,0,0
19.0,0,55.0,1,0,1,1,2,69.91,3851.74,1,0,0,1,0
50.0,0,16.0,1,1,0,0,2,70.34,1123.9,1,1,0,0,0
50.0,0,29.0,1,1,0,2,2,56.72,1640.79,1,0,1,0,0
58.0,0,23.0,1,1,0,0,3,69.49,1595.28,0,0,0,1,0
30.0,1,14.0,1,1,0,0,2,62.73,881.05,1,1,0,0,0
47.0,1,49.0,0,1,1,2,2,102.27,5023.37,1,0,0,1,0
50.0,0,33.0,0,1,1,0,0,22.96,752.34,1,0,1,1,0
30.0,1,25.0,0,0,1,0,2,106.8,2652.98,0,1,0,1,0
69.0,0,21.0,0,1,1,0,2,44.39,957.04,0,0,1,0,0
43.65553060078607,0,17.0,0,1,1,2,2,92.18,1573.78,1,1,1,0,0
39.0,0,23.0,1,1,0,0,2,60.5,1387.59,1,1,0,0,0
56.0,0,57.0,1,1,0,0,2,49.43,2829.4,1,0,1,0,0
19.0,1,58.0,1,1,0,1,2,81.53,4738.08,0,1,0,0,0
55.0,0,14.0,0,1,1,2,0,96.89,1361.38,1,0,0,1,0
56.0,1,20.0,1,0,0,2,3,64.99,1295.03,1,0,1,0,0
43.0,0,30.0,1,1,0,1,2,66.66,2006.47,1,0,0,0,0
63.0,0,19.0,1,0,0,1,1,25.89,502.81,1,1,1,0,0
67.0,0,53.0,0,1,1,0,3,112.4,5940.0,0,0,0,1,0
32.0,1,56.0,0,1,1,0,2,104.69,5864.88,1,1,1,0,0
51.0,0,23.0,0,1,0,1,2,59.8,1378.38,1,1,1,1,0
59.0,0,62.0,1,1,1,2,3,96.5,5985.66,0,0,0,0,0
61.0,0,33.0,1,0,0,1,1,51.33,1694.35,0,0,0,1,0
66.0,1,18.0,0,1,0,0,3,93.04,1686.58,1,1,0,0,0
57.0,1,33.0,0,1,0,0,1,71.67,2363.0,0,0,1,1,0
28.0,1,32.0,1,0,0,1,3,66.08,2114.53,0,1,1,0,0
20.0,0,61.0,1,0,0,1,3,25.65,1567.81,1,0,0,1,0
23.0,1,54.0,1,0,0,1,3,116.54,6291.38,1,0,0,0,0
26.0,0,17.0,1,0,1,0,0,103.74,1749.72,1,1,1,0,0
23.0,1,19.0,1,1,1,0,2,99.34,1889.6,1,1,0,1,0
26.0,1,70.0,0,0,1,2,1,50.49,3536.55,1,0,1,0,0
56.0,0,34.0,1,1,1,1,2,48.96,1660.99,0,1,1,1,0
48.0,1,25.0,1,0,1,0,3,77.32,1931.68,0,0,0,0,0
49.0,0,68.0,1,0,1,0,3,104.62,7082.36,1,1,1,0,0
58.0,0,11.0,0,1,0,2,0,113.46,1260.14,1,1,1,1,1
67.0,1,16.0,1,0,1,2,2,46.89,759.25,1,1,1,0,0
29.0,0,61.0,1,1,1,0,3,80.74,4911.76,0,1,0,1,0
25.0,0,7.0,1,1,0,0,3,92.39,639.98,0,0,1,1,1
25.0,1,16.0,0,1,0,0,0,42.64,696.73,1,1,0,1,0
67.0,1,16.0,1,0,0,0,0,60.75,960.45,0,0,0,1,0
45.0,0,40.0,1,1,0,1,0,38.75,1554.78,1,0,1,0,0
37.0,1,12.0,1,1,1,0,2,89.89,1073.76,0,1,0,0,0
64.0,0,35.0,1,1,1,1,1,106.38,3727.4,1,0,0,0,0
24.0,0,21.0,0,0,1,1,1,107.75,2263.25,1,0,1,1,0
28.0,1,50.0,0,1,1,0,2,87.01,4347.67,1,0,1,0,0
37.0,1,43.0,1,0,1,0,2,54.72,2356.85,0,0,1,1,0
33.0,1,17.0,1,0,0,0,2,86.1,1458.77,0,1,0,1,0
21.0,1,32.0,1,1,1,0,3,106.43,3387.92,0,0,0,0,0
23.0,0,41.0,1,1,1,0,1,82.59,3376.91,1,1,1,0,0
39.0,0,6.0,1,0,1,1,0,61.29,357.26,1,1,0,0,0
43.0,1,27.0,1,0,0,2,1,111.98,2132.26,1,0,0,0,0
20.0,1,20.0,1,0,1,1,2,103.52,2074.09,0,1,1,1,0
58.0,0,25.0,1,1,1,2,3,108.24,2704.27,0,0,0,1,0
59.0,0,66.0,0,0,1,1,2,110.32,7284.66,0,1,1,0,0
31.0,0,9.0,1,1,1,1,2,59.38,539.63,0,1,0,0,0
28.0,0,53.0,1,1,1,0,0,105.96,5623.44,0,1,1,1,0
35.0,1,61.0,1,0,1,2,2,77.03,4702.9,0,0,0,0,0
29.0,0,38.0,1,1,1,0,2,23.82,895.36,1,1,1,0,0
40.0,0,3.0,0,0,0,0,0,83.58,256.54,0,1,0,0,1
29.0,1,70.0,1,1,1,0,1,67.06,4696.42,0,0,1,1,0
30.0,0,55.0,1,0,0,2,2,47.52,2635.5,1,1,0,0,0
42.0,0,1.0,1,1,1,2,0,117.04,117.12,0,1,1,1,1
62.0,1,70.0,0,1,1,1,1,25.51,1789.53,1,0,1,1,0
68.0,1,45.0,0,0,1,1,1,114.59,5155.6,1,0,1,0,0
36.0,1,47.0,1,1,1,0,0,35.93,2132.26,0,1,1,0,0
63.0,0,26.0,1,1,1,2,0,57.7,1500.01,1,0,0,0,0
53.0,0,14.0,1,0,1,1,3,61.72,859.73,1,1,0,1,0
62.0,1,54.0,0,1,0,2,0,93.1,5029.17,0,1,0,0,0
25.0,1,71.0,1,0,0,0,0,41.56,2956.98,1,0,0,1,0
46.0,0,46.0,0,1,0,0,0,118.61,5451.86,1,0,1,0,0
49.0,1,31.0,0,1,1,2,0,94.9,2950.26,0,1,1,1,0
68.0,1,59.0,1,0,0,0,3,99.0,5848.14,1,1,0,1,0
61.0,1,29.0,1,1,1,2,2,30.64,879.76,1,1,0,1,0
35.0,0,17.0,0,1,0,0,3,67.63,1140.07,1,1,0,1,0
23.0,0,14.0,0,1,1,2,2,114.56,1608.32,1,0,1,0,0
