Age,Gender,Tenure,Service_Internet,Service_Phone,Service_TV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,StreamingMovies,StreamingMusic,OnlineSecurity,TechSupport,MonthlyCharges_Contract,TenuretoAgeRatio,MonthlyTotallyChargesRatio,TotalServiceUsage
68.0,0,29.0,0,0,1,0,2,68.23,1977.06,1,1,1,0,0.0,0.4264705882352941,0.03451083932708163,1
40.0,0,23.0,0,0,1,0,0,59.29,1368.17,1,1,1,0,0.0,0.575,0.04333525804541833,1
29.0,1,70.0,1,0,0,0,2,34.5,2423.49,0,0,1,0,0.0,2.413793103448276,0.014235668395578278,1
48.0,1,40.0,0,1,1,0,3,62.12,2473.54,1,0,1,0,0.0,0.8333333333333334,0.02511380450690104,2
45.0,0,56.0,0,1,1,0,1,38.41,2147.52,0,1,1,0,0.0,1.2444444444444445,0.017885747280584115,2
43.65553060078607,1,41.0,1,0,0,0,2,58.44,2383.01,0,0,1,0,0.0,0.9391708091909378,0.024523606699090643,1
64.0,1,57.0,1,0,0,2,2,95.43,5431.4,1,0,1,0,190.86,0.890625,0.017570055602607066,1
21.0,0,48.0,1,1,1,1,2,109.31,5233.44,1,0,0,1,109.31,2.2857142857142856,0.020886835427558165,3
53.0,0,13.0,0,1,1,0,2,106.87,1384.99,1,0,1,1,0.0,0.24528301886792453,0.07716301200730691,2
40.0,0,24.0,1,0,1,0,0,64.35,1547.04,1,0,0,0,0.0,0.6,0.041595563139931735,2
64.0,0,64.0,1,0,1,0,2,76.62,4924.82,0,1,1,0,0.0,1.0,0.015557929020756091,2
44.0,0,26.0,1,1,0,1,2,82.68,2143.38,0,1,0,1,82.68,0.5909090909090909,0.03857458780057666,2
60.0,0,8.0,1,1,1,2,2,28.36,217.65,1,1,0,1,56.72,0.13333333333333333,0.1303009418791638,3
54.0,1,19.0,1,0,1,0,2,26.21,508.45,1,1,0,0,0.0,0.35185185185185186,0.05154882485986823,2
41.0,0,65.0,1,1,1,0,2,53.99,3506.6,0,1,0,0,0.0,1.5853658536585367,0.015396680545257516,3
30.0,1,45.0,1,1,1,2,2,28.08,1262.31,0,1,1,0,56.16,1.5,0.022244931910544954,3
55.0,0,22.0,0,1,1,2,2,43.49,953.69,0,1,1,0,86.98,0.4,0.045601820298000396,2
59.0,1,61.0,1,1,0,0,1,106.06,6467.56,0,1,1,0,0.0,1.0338983050847457,0.016398765531359584,2
64.0,1,6.0,1,1,1,1,1,113.61,692.16,0,0,0,0,113.61,0.09375,0.1641383495145631,3
42.0,0,63.0,1,1,1,0,0,69.59,5371.16,0,1,0,1,0.0,1.5,0.012956232918028882,3
24.0,1,69.0,1,0,0,2,0,117.69,2132.26,1,0,1,0,235.38,2.875,0.05519495746297355,1
67.0,1,18.0,0,1,1,0,3,105.57,1878.46,1,0,0,0,0.0,0.26865671641791045,0.05620029172833065,2
62.0,1,34.0,1,1,1,2,2,101.93,3467.27,0,0,0,0,203.86,0.5483870967741935,0.029397768273021718,3
56.0,0,36.0,1,1,1,0,3,71.4,2571.12,0,1,0,1,0.0,0.6428571428571429,0.027769999066554658,3
39.0,0,9.0,1,1,0,0,3,42.04,378.27,1,1,0,1,0.0,0.23076923076923078,0.1111375472546065,2
19.0,0,53.0,1,1,0,0,0,24.52,1305.18,1,0,0,0,0.0,2.789473684210526,0.018786680764339016,2
31.0,0,11.0,1,1,1,0,2,47.99,529.27,0,1,0,0,0.0,0.3548387096774194,0.09067205773990591,3
40.0,0,22.0,1,0,1,0,3,101.65,2234.51,0,0,0,1,0.0,0.55,0.045490957749126204,2
64.0,0,23.0,0,0,1,0,2,36.87,830.87,1,1,1,0,0.0,0.359375,0.044375173011421756,1
68.0,0,49.0,0,0,1,2,3,95.49,4687.97,0,0,0,1,190.98,0.7205882352941176,0.020369157652459377,1
45.0,1,65.0,0,1,0,1,2,118.7,2132.26,1,1,0,0,118.7,1.4444444444444444,0.05566863328111956,1
46.0,1,64.0,0,1,0,0,2,28.53,1837.2,1,1,1,0,0.0,1.391304347826087,0.015529065969954278,1
42.0,0,51.0,1,1,1,0,0,69.05,3496.78,1,1,0,0,0.0,1.2142857142857142,0.01974673842792512,3
68.0,1,8.0,0,1,0,0,2,92.26,749.97,0,1,1,1,0.0,0.11764705882352941,0.12301825406349587,1
22.0,0,68.0,1,1,1,0,2,30.82,2078.32,0,0,1,0,0.0,3.090909090909091,0.014829285191885753,3
48.0,1,42.0,1,1,0,2,3,84.34,3535.57,0,1,1,0,168.68,0.875,0.023854710838704933,2
26.0,0,9.0,1,1,1,2,2,104.66,949.78,1,1,1,1,209.32,0.34615384615384615,0.11019393964918192,3
40.0,1,31.0,0,1,1,0,2,51.87,1610.87,0,0,0,0,0.0,0.775,0.03219999130904418,2
28.0,1,11.0,0,1,0,0,2,101.96,1113.03,1,0,0,0,0.0,0.39285714285714285,0.09160579678894548,1
36.0,0,52.0,0,1,0,0,2,34.15,1784.38,1,0,0,0,0.0,1.4444444444444444,0.01913830013786301,1
68.0,1,57.0,1,0,1,0,2,32.21,1828.45,0,0,1,0,0.0,0.8382352941176471,0.017616013563400694,2
59.0,0,11.0,1,1,1,1,1,70.91,765.81,1,0,1,0,70.91,0.1864406779661017,0.0925947689374649,3
61.0,1,18.0,1,1,1,0,0,96.98,1747.19,1,0,1,1,0.0,0.29508196721311475,0.05550627006793766,3
47.0,0,22.0,1,1,1,0,2,55.33,1200.6,0,0,0,1,0.0,0.46808510638297873,0.04608529068798934,3
64.0,1,30.0,1,0,1,1,3,32.37,960.12,0,1,0,0,32.37,0.46875,0.033714535683039615,2
65.0,1,12.0,0,0,1,2,3,85.52,1025.48,0,0,0,0,171.04,0.18461538461538463,0.08339509302960564,1
58.0,0,23.0,1,1,0,0,3,69.49,1595.28,0,0,0,1,0.0,0.39655172413793105,0.04355975126623539,2
58.0,0,9.0,1,0,1,1,2,82.85,750.24,1,1,1,0,82.85,0.15517241379310345,0.11043132864150138,2
43.65553060078607,1,19.0,1,0,0,0,3,51.0,971.97,0,0,1,0,0.0,0.4352254969421419,0.052470755270224385,1
21.0,0,43.0,1,0,0,0,0,83.77,3603.67,1,0,1,1,0.0,2.0476190476190474,0.023245746697117105,1
45.0,0,18.0,0,1,1,2,0,87.62,1592.89,0,0,1,1,175.24,0.4,0.055006937076634295,2
48.0,0,38.0,1,0,1,0,1,77.8,2939.74,1,0,0,0,0.0,0.7916666666666666,0.026464925469599353,2
32.0,1,61.0,1,1,1,0,2,34.39,2091.64,1,1,0,0,0.0,1.90625,0.016441643877531508,3
55.0,1,27.0,1,1,1,0,3,88.08,2364.12,1,0,1,0,0.0,0.4909090909090909,0.03725699203086138,3
50.0,1,49.0,1,1,1,0,2,32.64,1599.67,0,1,1,1,0.0,0.98,0.020404208367975893,3
39.0,0,34.0,1,0,0,0,2,33.88,1131.13,1,1,0,0,0.0,0.8717948717948718,0.029952348536419333,1
63.0,0,60.0,1,1,1,2,0,29.88,1795.54,1,0,0,1,59.76,0.9523809523809523,0.01664123327801107,3
30.0,1,5.0,0,1,0,0,2,108.38,533.18,1,0,1,0,0.0,0.16666666666666666,0.20327094039536367,1
33.0,1,26.0,1,1,1,0,1,83.02,2156.08,1,0,0,0,0.0,0.7878787878787878,0.03850506474713369,3
18.0,0,43.0,1,1,0,0,3,68.44,2947.99,0,0,1,0,0.0,2.388888888888889,0.023215818235475697,2
44.0,0,49.0,1,1,0,0,1,83.15,4062.38,1,1,0,0,0.0,1.1136363636363635,0.020468296909693335,2
56.0,1,13.0,0,1,0,1,3,71.88,931.49,0,0,1,0,71.88,0.23214285714285715,0.07716668992689132,1
31.0,1,48.0,0,1,1,0,2,65.85,3169.06,0,1,0,1,0.0,1.5483870967741935,0.02077903226824358,2
50.0,1,42.0,1,1,1,0,3,54.79,2300.52,0,0,0,1,0.0,0.84,0.02381635456331612,3
29.0,0,17.0,0,1,1,0,3,69.72,1172.8,0,0,0,1,0.0,0.5862068965517241,0.0594474761255116,2
47.0,1,13.0,0,1,0,1,2,38.51,503.35,1,1,0,1,38.51,0.2765957446808511,0.07650740041720472,1
46.0,1,16.0,0,1,0,0,3,90.22,1449.18,0,0,0,0,0.0,0.34782608695652173,0.06225589643798562,1
48.0,0,30.0,1,1,1,0,0,28.69,857.04,0,1,0,0,0.0,0.625,0.03347568374871652,3
32.0,0,62.0,1,0,1,1,2,67.85,4193.18,1,0,0,1,67.85,1.9375,0.01618103682646583,2
61.0,1,19.0,0,1,0,1,2,97.31,1854.47,0,0,0,0,97.31,0.3114754098360656,0.05247321337093617,1
54.0,0,9.0,0,1,1,0,1,53.87,488.27,0,0,1,0,0.0,0.16666666666666666,0.11032830196407725,2
44.0,0,23.0,1,1,0,1,0,112.33,2584.47,0,1,0,0,112.33,0.5227272727272727,0.04346345672420265,2
37.0,0,50.0,1,1,1,2,2,27.23,1357.25,0,0,0,0,54.46,1.3513513513513513,0.020062626634739362,3
63.0,1,70.0,1,1,1,0,2,119.42,2132.26,0,0,0,0,0.0,1.1111111111111112,0.056006303171283044,3
48.0,0,10.0,0,1,1,2,2,90.64,904.03,0,0,0,0,181.28,0.20833333333333334,0.10026215944161146,2
42.0,1,68.0,1,0,1,0,0,48.5,3313.91,1,1,1,0,0.0,1.619047619047619,0.014635279775250384,2
50.0,0,7.0,1,1,0,2,1,101.78,712.19,0,0,0,0,203.56,0.14,0.14291130175936195,2
54.0,0,8.0,1,1,0,0,1,113.69,919.88,0,1,0,0,0.0,0.14814814814814814,0.12359220767926252,2
57.0,1,57.0,0,1,0,0,2,65.03,3710.33,1,0,1,0,0.0,1.0,0.017526742904269973,1
27.0,1,19.0,1,0,0,1,2,20.9,384.46,0,0,1,1,20.9,0.7037037037037037,0.05436196223274203,1
43.65553060078607,1,7.0,1,0,1,1,1,27.76,189.46,0,1,1,0,27.76,0.16034623571552595,0.1465216932334002,2
25.0,0,58.0,1,1,0,0,2,101.85,5900.39,0,1,0,0,0.0,2.32,0.017261570845317004,2
51.0,0,27.0,0,0,0,2,0,109.59,2971.69,1,0,1,0,219.18,0.5294117647058824,0.03687800544471328,0
30.0,0,19.0,1,1,1,1,1,52.0,994.02,1,0,0,0,52.0,0.6333333333333333,0.05231283072775196,3
54.0,0,49.0,1,1,1,1,2,49.34,2421.28,0,1,0,0,49.34,0.9074074074074074,0.020377651490120927,3
63.0,0,25.0,1,0,0,0,1,26.36,670.45,0,1,0,0,0.0,0.3968253968253968,0.03931687672458796,1
53.0,1,17.0,1,1,0,2,2,88.28,1492.76,1,1,1,1,176.56,0.32075471698113206,0.05913877649454701,2
20.0,1,31.0,1,1,1,0,0,73.27,2260.96,1,0,0,1,0.0,1.55,0.03240658835185054,3
18.0,1,17.0,1,0,0,2,3,30.78,518.72,1,0,0,1,61.56,0.9444444444444444,0.05933837137569402,1
36.0,0,12.0,1,1,0,0,2,38.25,455.58,1,1,0,0,0.0,0.3333333333333333,0.0839589095219281,2
18.0,1,22.0,0,1,0,1,1,105.03,2295.24,0,1,1,0,105.03,1.2222222222222223,0.045759920531186285,1
47.0,1,49.0,1,1,1,0,2,56.27,2756.64,0,1,1,0,0.0,1.0425531914893618,0.020412531197399737,3
51.0,0,22.0,0,1,1,2,3,30.47,668.57,1,0,1,1,60.94,0.43137254901960786,0.04557488370701646,2
49.0,1,16.0,1,0,0,0,0,47.87,769.8,0,1,0,1,0.0,0.32653061224489793,0.062184983112496754,1
57.0,0,58.0,0,1,1,0,1,56.8,3289.07,1,0,1,0,0.0,1.0175438596491229,0.017269319290863373,2
32.0,1,54.0,1,1,0,0,1,97.84,5285.62,1,1,1,1,0.0,1.6875,0.018510600459359546,2
64.0,1,9.0,0,1,1,0,1,51.64,450.02,0,1,0,0,0.0,0.140625,0.11475045553530955,2
59.0,0,52.0,1,1,1,0,3,60.35,3142.92,0,0,0,0,0.0,0.8813559322033898,0.019201888689498937,3
24.0,1,30.0,1,1,1,0,1,74.87,2227.78,0,0,0,1,0.0,1.25,0.03360744777311943,3
36.0,0,65.0,1,1,0,0,0,40.95,2652.8,0,1,0,1,0.0,1.8055555555555556,0.01543651990349819,2
26.0,1,63.0,1,1,1,2,2,30.89,1934.28,1,1,0,0,61.78,2.423076923076923,0.01596976652811382,3
19.0,0,11.0,1,0,1,1,2,78.49,876.35,0,1,0,0,78.49,0.5789473684210527,0.08956467164945511,2
63.0,1,24.0,1,1,0,0,2,24.1,584.33,1,0,0,0,0.0,0.38095238095238093,0.04124381770574846,2
30.0,0,17.0,1,0,0,0,1,44.35,775.59,0,1,1,1,0.0,0.5666666666666667,0.057182274139687204,1
25.0,0,30.0,1,1,1,0,2,90.3,2715.59,0,0,1,0,0.0,1.2,0.03325244237900419,3
35.0,0,47.0,1,1,1,0,0,27.4,1273.88,1,0,1,0,0.0,1.3428571428571427,0.021509090338179417,3
34.0,0,58.0,0,1,0,0,2,28.39,1648.26,0,1,1,0,0.0,1.7058823529411764,0.017224224333539612,1
66.0,0,52.0,1,0,1,0,3,31.14,1628.49,0,0,0,1,0.0,0.7878787878787878,0.019122008732015548,2
67.0,1,45.0,1,1,0,0,2,25.9,1174.34,1,0,1,1,0.0,0.6716417910447762,0.02205494149905479,2
41.0,1,10.0,0,1,1,1,1,100.23,1010.0,0,0,1,1,100.23,0.24390243902439024,0.09923762376237624,2
25.0,1,47.0,1,1,1,1,1,61.48,2892.96,1,1,0,1,61.48,1.88,0.021251590066921077,3
20.0,0,65.0,1,1,1,0,1,27.9,1802.9,0,0,0,1,0.0,3.25,0.015475067946086858,3
20.0,1,10.0,1,1,1,1,3,94.21,947.22,0,1,1,0,94.21,0.5,0.09945947087265893,3
51.0,1,62.0,1,1,0,0,3,102.42,6343.4,0,1,1,0,0.0,1.2156862745098038,0.01614591543966958,2
39.0,0,9.0,0,1,0,0,1,41.73,369.02,1,1,0,1,0.0,0.23076923076923078,0.11308330171806406,1
29.0,1,39.0,1,1,1,0,0,38.6,1503.96,0,0,0,0,0.0,1.3448275862068966,0.025665576212133303,3
20.0,0,56.0,0,1,1,0,2,70.02,3914.67,1,0,0,0,0.0,2.8,0.01788656515108553,2
26.0,1,36.0,1,1,1,1,2,21.72,778.39,0,0,0,0,21.72,1.3846153846153846,0.027903750048176364,3
45.0,1,69.0,0,1,1,0,1,108.48,2132.26,1,0,1,1,0.0,1.5333333333333334,0.050875596784632264,2
34.0,1,7.0,1,1,0,0,2,39.28,271.61,0,1,0,0,0.0,0.20588235294117646,0.14461912300725305,2
26.0,1,11.0,1,1,0,1,2,61.13,670.28,0,1,0,1,61.13,0.4230769230769231,0.09120069224801576,2
54.0,1,39.0,1,1,1,1,2,80.69,3146.37,0,1,1,0,80.69,0.7222222222222222,0.025645426316676042,3
43.0,0,33.0,1,1,1,0,3,67.63,2235.65,0,0,0,0,0.0,0.7674418604651163,0.03025071008431552,3
65.0,0,15.0,1,0,0,1,2,84.2,1242.91,0,1,0,1,84.2,0.23076923076923078,0.0677442453596801,1
48.0,0,10.0,1,1,1,0,3,90.86,923.85,0,1,1,0,0.0,0.20833333333333334,0.09834929912864643,3
55.0,1,69.0,0,1,0,2,1,52.97,3670.21,0,1,0,1,105.94,1.2545454545454546,0.014432416673705319,1
21.0,1,10.0,0,1,1,0,2,108.71,1075.93,1,0,1,1,0.0,0.47619047619047616,0.10103817162826577,2
39.0,1,26.0,1,1,1,0,3,110.87,2887.3,1,1,1,1,0.0,0.6666666666666666,0.03839919648114155,3
49.0,0,24.0,1,0,1,0,2,41.96,1016.37,1,1,0,0,0.0,0.4897959183673469,0.04128417800604111,2
51.0,1,26.0,1,0,1,2,0,108.32,2821.42,0,1,0,0,216.64,0.5098039215686274,0.03839201536814795,2
32.0,1,48.0,1,1,1,2,3,69.0,3303.71,0,0,1,1,138.0,1.5,0.02088561041980077,3
63.0,0,35.0,1,1,0,1,3,109.19,3824.16,1,1,0,1,109.19,0.5555555555555556,0.028552675620266935,2
46.0,1,69.0,1,1,0,0,1,40.09,2768.87,0,0,0,0,0.0,1.5,0.01447883071433473,2
66.0,0,20.0,1,0,0,2,3,34.62,678.91,1,0,0,0,69.24,0.30303030303030304,0.05099350429364717,1
43.0,1,37.0,1,1,1,1,1,65.87,2426.97,0,1,0,0,65.87,0.8604651162790697,0.027140838164460217,3
64.0,0,47.0,1,1,1,2,2,59.71,2813.85,1,0,1,1,119.42,0.734375,0.02122003660465199,3
39.0,0,55.0,0,1,1,0,2,74.73,4114.81,0,1,1,0,0.0,1.4102564102564104,0.01816122737137316,2
45.0,1,60.0,1,1,0,1,2,30.2,1793.95,0,0,0,0,30.2,1.3333333333333333,0.016834359931993646,2
19.0,0,27.0,1,1,1,2,0,34.01,910.64,0,1,0,0,68.02,1.4210526315789473,0.03734736009839234,3
19.0,0,55.0,1,1,1,0,3,51.53,2839.82,0,1,1,1,0.0,2.8947368421052633,0.018145516265115395,3
52.0,0,36.0,1,1,0,0,2,83.17,2992.37,0,0,1,0,0.0,0.6923076923076923,0.027794022797982872,2
41.0,0,17.0,1,1,1,0,1,111.55,1880.36,1,1,1,1,0.0,0.4146341463414634,0.059323746516624476,3
43.0,0,32.0,1,0,0,1,3,39.75,1270.11,0,1,1,1,39.75,0.7441860465116279,0.031296501877790116,1
47.0,0,24.0,1,0,0,0,1,76.5,1814.42,0,1,0,1,0.0,0.5106382978723404,0.04216223366144553,1
40.0,1,23.0,1,0,0,1,2,117.14,2674.03,1,1,1,1,117.14,0.575,0.043806539193651524,1
49.0,0,36.0,1,0,1,2,2,82.52,2968.62,1,1,0,0,165.04,0.7346938775510204,0.02779742776104722,2
27.0,1,14.0,1,1,0,0,0,45.38,640.41,0,0,0,1,0.0,0.5185185185185185,0.07086085476491623,2
25.0,0,59.0,1,0,1,2,1,38.43,2260.84,0,1,0,0,76.86,2.36,0.016998106898320976,2
66.0,1,7.0,0,0,0,0,0,40.94,280.14,0,0,0,1,0.0,0.10606060606060606,0.14614121510673234,0
18.0,1,9.0,1,1,1,2,2,31.26,276.32,1,0,0,0,62.52,0.5,0.11312970469021426,3
20.0,0,35.0,1,1,0,1,3,107.12,3757.35,0,1,0,1,107.12,1.75,0.028509454801921567,2
50.0,1,37.0,1,1,1,2,1,60.66,2249.21,1,0,0,0,121.32,0.74,0.02696946928032509,3
69.0,1,46.0,1,1,0,0,2,119.08,5484.79,0,1,0,0,0.0,0.6666666666666666,0.021710949735541378,2
43.65553060078607,0,29.0,1,0,1,1,2,94.93,2758.42,1,1,0,0,94.93,0.6642915479643218,0.03441462866423532,2
42.0,0,51.0,0,1,0,0,1,101.13,5164.09,0,1,1,0,0.0,1.2142857142857142,0.01958331477569136,1
30.0,0,51.0,1,1,1,0,2,43.78,2230.86,1,0,1,1,0.0,1.7,0.019624718718341806,3
65.0,1,70.0,1,1,0,0,2,108.44,2132.26,1,0,0,1,0.0,1.0769230769230769,0.050856837346289846,2
65.0,0,15.0,1,1,1,0,2,107.23,1617.37,0,1,0,0,0.0,0.23076923076923078,0.06629899157273847,3
44.0,0,70.0,1,1,0,0,2,92.91,6506.68,1,1,1,0,0.0,1.5909090909090908,0.014279171559074672,2
68.0,0,45.0,1,1,0,0,2,71.93,3235.23,1,0,0,0,0.0,0.6617647058823529,0.02223334971547618,2
59.0,0,39.0,1,0,1,1,2,29.87,1185.47,0,0,1,0,29.87,0.6610169491525424,0.025196757404236294,2
42.0,0,1.0,1,1,1,2,0,117.04,117.12,0,1,1,1,234.08,0.023809523809523808,0.9993169398907104,3
58.0,1,41.0,0,1,1,2,1,119.41,4888.31,0,1,0,1,238.82,0.7068965517241379,0.0244276651849003,2
48.0,0,7.0,1,0,1,1,3,94.21,664.59,0,0,0,0,94.21,0.14583333333333334,0.1417565717209106,2
28.0,1,32.0,1,1,1,0,2,57.64,1836.59,1,1,0,0,0.0,1.1428571428571428,0.03138425015926255,3
61.0,1,45.0,1,0,1,1,1,77.0,3447.72,1,1,0,0,77.0,0.7377049180327869,0.022333600176348428,2
52.0,0,17.0,1,1,0,0,2,67.81,1149.48,1,1,0,1,0.0,0.3269230769230769,0.05899189198594147,2
29.0,0,49.0,1,1,0,1,3,48.36,2374.15,0,1,0,0,48.36,1.6896551724137931,0.020369395362550807,2
42.0,1,56.0,1,0,1,2,2,86.47,4830.99,1,0,1,0,172.94,1.3333333333333333,0.01789902276759008,2
57.0,0,22.0,1,1,0,0,2,65.32,1429.29,1,1,0,0,0.0,0.38596491228070173,0.04570101239076744,2
35.0,0,26.0,0,1,1,0,2,92.86,2414.5,0,0,0,0,0.0,0.7428571428571429,0.038459308345413126,2
35.0,0,17.0,0,1,0,0,3,67.63,1140.07,1,1,0,1,0.0,0.4857142857142857,0.05932091889094529,1
23.0,1,71.0,1,1,1,0,2,31.15,2197.21,0,0,0,0,0.0,3.0869565217391304,0.014177070011514602,3
43.0,0,40.0,0,1,1,0,1,102.7,4106.41,0,1,0,0,0.0,0.9302325581395349,0.02500967998811614,2
38.0,1,71.0,1,0,1,2,3,59.91,4255.49,1,1,1,1,119.82,1.868421052631579,0.014078284756867012,2
33.0,0,8.0,1,1,1,1,2,65.3,535.99,0,1,0,0,65.3,0.24242424242424243,0.12183063116849194,3
30.0,0,44.0,0,1,1,1,2,89.45,3937.8,1,0,0,0,89.45,1.4666666666666666,0.022715729595205444,2
63.0,0,17.0,1,1,0,0,0,43.86,736.82,0,1,0,0,0.0,0.2698412698412698,0.059526071496430605,2
21.0,1,60.0,0,0,0,0,0,45.46,2727.66,1,1,1,1,0.0,2.857142857142857,0.016666300052059276,0
55.0,0,25.0,0,0,1,2,1,37.49,936.6,1,1,1,0,74.98,0.45454545454545453,0.04002775998291693,1
50.0,1,51.0,1,1,1,1,2,85.65,4370.93,1,0,0,0,85.65,1.02,0.019595372151921902,3
35.0,1,7.0,1,0,0,0,2,36.04,249.93,0,1,1,0,0.0,0.2,0.14420037610530947,1
69.0,1,40.0,0,0,1,0,2,71.54,2873.79,1,1,0,1,0.0,0.5797101449275363,0.024893955369042278,1
21.0,0,30.0,1,1,1,2,0,57.97,1741.16,1,0,1,1,115.94,1.4285714285714286,0.033293896023340756,3
43.65553060078607,0,40.0,1,1,1,0,3,27.02,1076.64,0,0,0,0,0.0,0.9162642040887198,0.02509659681973547,3
63.0,1,58.0,0,1,1,0,3,52.63,3045.63,0,0,0,0,0.0,0.9206349206349206,0.017280496974353417,2
56.0,1,46.0,1,1,0,2,2,24.07,1131.95,1,0,1,0,48.14,0.8214285714285714,0.021264190114404346,2
18.0,1,40.0,1,0,1,0,2,92.62,3703.41,1,0,1,0,0.0,2.2222222222222223,0.025009383244091257,2
20.0,0,17.0,0,0,1,2,2,67.03,1138.7,0,0,0,0,134.06,0.85,0.058865372793536486,1
43.65553060078607,0,39.0,1,1,1,1,2,36.8,1428.9,1,1,0,1,36.8,0.8933575989865018,0.025754076562390645,3
43.65553060078607,0,70.0,1,1,0,2,2,34.29,2407.06,1,0,1,0,68.58,1.6034623571552595,0.01424559421036451,2
63.0,1,64.0,0,1,0,0,0,30.49,1943.22,1,1,0,0,0.0,1.0158730158730158,0.01569045193030125,1
45.0,1,23.0,1,1,1,2,2,39.79,927.14,1,0,1,1,79.58,0.5111111111111111,0.0429169273248916,3
60.0,0,27.0,0,0,1,0,3,36.18,976.73,0,1,1,0,0.0,0.45,0.037041966561895304,1
62.0,0,38.0,0,1,0,1,1,31.83,1204.44,1,0,0,0,31.83,0.6129032258064516,0.026427219288632058,1
43.65553060078607,0,35.0,1,1,1,2,1,48.23,1680.39,0,1,0,0,96.46,0.8017311785776298,0.028701670445551327,3
43.0,1,30.0,0,0,1,0,2,20.0,604.67,0,1,0,0,0.0,0.6976744186046512,0.033075892635652505,1
56.0,1,60.0,1,1,1,2,0,41.08,2132.26,0,1,0,0,82.16,1.0714285714285714,0.019265943177661258,3
58.0,0,67.0,1,1,1,1,0,60.39,4033.44,1,0,0,0,60.39,1.1551724137931034,0.014972331310246341,3
43.0,0,64.0,1,1,0,0,1,30.35,1939.77,1,1,1,1,0.0,1.4883720930232558,0.01564618485696758,2
64.0,0,35.0,0,1,1,1,2,85.63,2999.1,0,1,0,0,85.63,0.546875,0.028551898903004233,2
55.0,1,65.0,1,1,0,2,0,69.59,6102.76,0,1,0,0,139.18,1.1818181818181819,0.011403037314264366,2
19.0,1,11.0,1,0,1,0,1,109.58,1182.77,0,0,0,1,0.0,0.5789473684210527,0.09264692205585194,2
68.0,0,37.0,0,1,1,0,1,45.72,1671.98,1,0,0,1,0.0,0.5441176470588235,0.027344824698860033,2
39.0,0,23.0,1,1,0,2,1,77.35,1780.94,1,0,1,1,154.7,0.5897435897435898,0.04343212011634305,2
50.0,0,49.0,0,0,0,1,3,111.96,5507.62,1,0,1,1,111.96,0.98,0.0203281998394951,0
34.0,0,51.0,0,1,1,0,1,20.38,1030.78,1,0,1,0,0.0,1.5,0.019771435223811095,2
49.0,0,16.0,0,1,1,0,2,113.8,1830.59,0,1,1,0,0.0,0.32653061224489793,0.06216574984021545,2
43.0,1,60.0,1,0,0,1,2,43.96,2639.44,1,1,0,0,43.96,1.3953488372093024,0.016655048040493437,1
34.0,1,46.0,1,0,1,0,0,56.75,2615.06,1,0,0,0,0.0,1.3529411764705883,0.0217012229164914,2
63.0,1,46.0,1,1,0,2,0,76.18,3497.98,1,0,0,0,152.36,0.7301587301587301,0.021778283466457785,2
61.0,1,44.0,0,1,1,2,2,32.07,1416.95,0,1,1,0,64.14,0.7213114754098361,0.022633120434736583,2
29.0,0,39.0,0,1,0,1,2,64.16,2508.99,0,1,0,0,64.16,1.3448275862068966,0.025572042933610737,1
32.0,1,31.0,1,0,0,0,1,110.78,3433.23,1,1,0,0,0.0,0.96875,0.03226699055991006,1
48.0,0,37.0,1,1,0,0,0,102.56,3786.34,1,0,1,1,0.0,0.7708333333333334,0.027086843759408823,2
26.0,1,7.0,1,1,1,1,2,25.01,182.67,1,1,1,0,25.01,0.2692307692307692,0.13691355997153337,3
50.0,1,64.0,0,1,1,0,2,117.15,2132.26,1,0,0,0,0.0,1.28,0.05494170504535094,2
43.65553060078607,1,66.0,1,1,1,1,1,46.57,3073.51,1,0,0,0,46.57,1.5118359367463876,0.015152057419692793,3
53.0,1,56.0,0,0,0,2,2,60.45,3387.45,1,1,0,0,120.9,1.0566037735849056,0.017845281849178586,0
27.0,0,52.0,0,1,0,0,3,23.98,1242.93,1,1,1,0,0.0,1.9259259259259258,0.019293121897451988,1
61.0,0,38.0,0,1,0,2,3,76.6,2896.03,1,0,1,0,153.2,0.6229508196721312,0.026450002244451883,1
35.0,0,55.0,1,1,0,1,2,103.03,5659.35,0,1,0,1,103.03,1.5714285714285714,0.01820527092333925,2
43.65553060078607,1,34.0,1,1,0,0,2,67.4,2284.86,1,1,0,1,0.0,0.7788245734754118,0.029498525073746312,2
43.0,0,42.0,1,1,1,0,3,69.59,4962.61,0,1,0,1,0.0,0.9767441860465116,0.01402286296928431,3
41.0,0,27.0,0,1,0,0,0,75.65,2033.73,1,1,0,0,0.0,0.6585365853658537,0.03719766143981748,1
60.0,1,5.0,1,1,1,0,1,91.23,448.35,0,1,0,1,0.0,0.08333333333333333,0.20347942455670792,3
39.0,1,63.0,1,1,1,0,1,84.51,5320.65,1,1,0,0,0.0,1.6153846153846154,0.015883397705167605,3
66.0,0,40.0,1,1,0,0,2,32.6,1304.57,1,1,1,0,0.0,0.6060606060606061,0.024989076860574753,2
34.0,1,27.0,0,1,1,0,1,99.22,2680.21,0,1,1,1,0.0,0.7941176470588235,0.03701948727898187,2
64.0,0,29.0,1,1,0,1,3,67.26,1936.22,1,1,0,0,67.26,0.453125,0.03473778806127403,2
45.0,0,64.0,1,1,0,0,3,90.74,5814.6,0,0,0,0,0.0,1.4222222222222223,0.015605544663433423,2
